ID_Venta,Fecha,Producto,Categoria_producto,Precio,Cantidad_vendida,Region,Descuento,Metodo_Pago
30,13/02/2024,Laptop,Electronica,970,4,Asia,20.68,Cheque
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,24.02,PayPal
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,6,Transferencia Bancaria
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,5.02,Tarjeta de Crédito
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,3.14,Transferencia Bancaria
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,19.09,Efectivo
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,21.19,Transferencia Bancaria
37,05/02/2024,Laptop,Electronica,1050,2,Europa,0.95,Cheque
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,28.09,Tarjeta de Crédito
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,1.56,Transferencia Bancaria
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,16.24,Tarjeta de Crédito
41,09/02/2024,Smartphone,Electronica,780,7,Europa,21.27,Tarjeta de Crédito
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,26.13,Efectivo
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,21.42,Efectivo
44,09/02/2024,Smartphone,Electronica,780,7,Europa,24.05,Cheque
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,10.18,PayPal
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,24.44,Tarjeta de Crédito
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,2.4,PayPal
48,13/02/2024,Laptop,Electronica,970,4,Asia,26.84,Cheque
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,16.43,Tarjeta de Crédito
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,24.52,Tarjeta de Crédito
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,13.57,PayPal
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,19.31,Transferencia Bancaria
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,15.79,Efectivo
54,16/03/2024,Smartphone,Electronica,700,5,Europa,21.95,Transferencia Bancaria
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,2.45,PayPal
56,18/03/2024,Laptop,Electronica,950,3,Asia,1.81,Efectivo
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,7.41,Transferencia Bancaria
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,4.79,Efectivo
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,26.15,Tarjeta de Crédito
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,6.58,Transferencia Bancaria
61,23/03/2024,Laptop,Electronica,1000,2,Asia,29.28,Efectivo
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,10.11,Efectivo
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,5.46,Efectivo
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,23.69,Transferencia Bancaria
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,19.76,Cheque
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,14.95,Transferencia Bancaria
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,16.66,PayPal
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,,Transferencia Bancaria
69,31/03/2024,Laptop,Electronica,970,4,Asia,6.85,Efectivo
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,29.89,Tarjeta de Crédito
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,29.24,Transferencia Bancaria
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,19.51,Transferencia Bancaria
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,5.99,Efectivo
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,20.41,Tarjeta de Crédito
75,06/04/2024,Smartphone,Electronica,700,5,Europa,2.17,Tarjeta de Crédito
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,0.92,PayPal
77,08/04/2024,Laptop,Electronica,950,3,Asia,7.73,Transferencia Bancaria
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,13.88,Tarjeta de Crédito
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,26.05,Tarjeta de Crédito
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,21.82,Cheque
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,22.28,Cheque
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,12.76,Tarjeta de Crédito
4,18/01/2024,Laptop,Electronica,950,3,Asia,10.38,PayPal
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,11.13,Tarjeta de Crédito
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,29.63,Efectivo
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,1.2,Transferencia Bancaria
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,26.01,PayPal
9,23/01/2024,Laptop,Electronica,1000,2,Asia,17.36,Desconocido
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,13.16,PayPal
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,21.76,Efectivo
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,14.6,Transferencia Bancaria
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,26.2,Transferencia Bancaria
14,28/01/2024,Laptop,Electronica,850,1,Europa,27.02,Cheque
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,12.65,Efectivo
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,8.3,Cheque
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,17.77,Efectivo
18,01/02/2024,Tablet,Electronica,,4,Europa,27.37,Cheque
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,6.32,Transferencia Bancaria
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,18.69,PayPal
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,18.95,Cheque
22,05/02/2024,Laptop,Electronica,1050,2,Europa,21.99,Efectivo
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,3.95,Efectivo
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,21.47,Transferencia Bancaria
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,27.27,Efectivo
26,09/02/2024,Smartphone,Electronica,780,7,Europa,5.39,Tarjeta de Crédito
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,,PayPal
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,29.14,Cheque
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,5.43,PayPal
30,13/02/2024,Laptop,Electronica,970,4,Asia,25.63,Transferencia Bancaria
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,14.77,Cheque
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,7.42,Cheque
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,26.12,Tarjeta de Crédito
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,13.36,Desconocido
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,15.44,Efectivo
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,10.78,Tarjeta de Crédito
37,05/02/2024,Laptop,Electronica,1050,2,Europa,17.79,Tarjeta de Crédito
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,4.91,PayPal
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,11.73,PayPal
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,29.08,PayPal
41,09/02/2024,Smartphone,Electronica,780,7,Europa,7.74,Desconocido
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,19.7,Efectivo
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,9.76,Cheque
44,09/02/2024,Smartphone,Electronica,780,7,Europa,23.2,PayPal
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,3.93,Efectivo
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,29.09,Transferencia Bancaria
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,13.61,PayPal
48,13/02/2024,Laptop,Electronica,970,4,Asia,7.08,Cheque
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,2.2,Transferencia Bancaria
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,5.09,Transferencia Bancaria
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,15.59,Cheque
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,,PayPal
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,24.87,Tarjeta de Crédito
54,16/03/2024,Smartphone,Electronica,700,5,Europa,12.93,Cheque
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,7.46,Cheque
56,18/03/2024,Laptop,Electronica,950,3,Asia,18.51,Cheque
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,21.2,Transferencia Bancaria
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,5.01,Efectivo
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,,Tarjeta de Crédito
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,1.1,PayPal
61,23/03/2024,Laptop,Electronica,1000,2,Asia,22.09,PayPal
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,19.91,Efectivo
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,14.24,Cheque
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,25.33,Tarjeta de Crédito
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,24.17,PayPal
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,17.56,PayPal
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,26.05,Cheque
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,6.18,Efectivo
69,31/03/2024,Laptop,Electronica,970,4,Asia,3.36,Tarjeta de Crédito
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,8.09,Efectivo
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,1.71,Desconocido
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,15.94,Tarjeta de Crédito
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,28.1,Tarjeta de Crédito
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,1.18,PayPal
75,06/04/2024,Smartphone,Electronica,700,5,Europa,3.66,PayPal
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,13.57,Tarjeta de Crédito
77,08/04/2024,Laptop,Electronica,950,3,Asia,28.02,Transferencia Bancaria
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,9.48,PayPal
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,15.22,Transferencia Bancaria
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,1.25,Tarjeta de Crédito
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,4.45,Desconocido
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,29.6,Efectivo
4,18/01/2024,Laptop,Electronica,950,3,Asia,28.95,Tarjeta de Crédito
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,0.15,Cheque
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,28.55,Transferencia Bancaria
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,19.17,Tarjeta de Crédito
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,26.04,Desconocido
9,23/01/2024,Laptop,Electronica,1000,2,Asia,13.64,PayPal
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,15.47,PayPal
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,14.67,PayPal
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,20.01,Cheque
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,4.19,PayPal
14,28/01/2024,Laptop,Electronica,850,1,Europa,0.9,Tarjeta de Crédito
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,9.24,PayPal
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,21.14,Efectivo
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,6.06,PayPal
18,01/02/2024,Tablet,Electronica,,4,Europa,20.2,Cheque
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,,Efectivo
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,2.82,Desconocido
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,,Tarjeta de Crédito
22,05/02/2024,Laptop,Electronica,1050,2,Europa,13.31,Transferencia Bancaria
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,26.04,Efectivo
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,5.31,Transferencia Bancaria
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,20.78,Efectivo
26,09/02/2024,Smartphone,Electronica,780,7,Europa,25.14,Efectivo
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,28.34,Cheque
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,20.5,Transferencia Bancaria
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,14.92,Cheque
30,13/02/2024,Laptop,Electronica,970,4,Asia,18.54,Efectivo
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,26.07,Tarjeta de Crédito
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,17.12,Efectivo
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,0.91,Cheque
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,27.93,Transferencia Bancaria
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,20.69,Transferencia Bancaria
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,20.3,Cheque
37,05/02/2024,Laptop,Electronica,1050,2,Europa,6.47,Transferencia Bancaria
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,19.77,PayPal
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,11.82,Tarjeta de Crédito
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,19.54,Tarjeta de Crédito
41,09/02/2024,Smartphone,Electronica,780,7,Europa,3.2,Tarjeta de Crédito
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,19.74,Transferencia Bancaria
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,29.98,Transferencia Bancaria
44,09/02/2024,Smartphone,Electronica,780,7,Europa,1.45,Efectivo
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,29.32,Efectivo
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,12.21,Tarjeta de Crédito
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,26.12,PayPal
48,13/02/2024,Laptop,Electronica,970,4,Asia,23.47,Efectivo
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,17.01,Efectivo
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,22.15,Transferencia Bancaria
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,26.36,PayPal
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,12.12,Tarjeta de Crédito
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,9.81,Efectivo
54,16/03/2024,Smartphone,Electronica,700,5,Europa,20.03,PayPal
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,,PayPal
56,18/03/2024,Laptop,Electronica,950,3,Asia,22.87,Tarjeta de Crédito
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,23.93,PayPal
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,13.07,PayPal
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,24.54,PayPal
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,3.61,Efectivo
61,23/03/2024,Laptop,Electronica,1000,2,Asia,16.33,Tarjeta de Crédito
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,,PayPal
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,9.74,PayPal
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,10.99,Efectivo
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,11.89,Tarjeta de Crédito
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,20.86,Transferencia Bancaria
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,11.66,Efectivo
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,13.46,Tarjeta de Crédito
69,31/03/2024,Laptop,Electronica,970,4,Asia,7.13,PayPal
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,11.2,Tarjeta de Crédito
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,6.82,Tarjeta de Crédito
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,2.2,Tarjeta de Crédito
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,18.1,Transferencia Bancaria
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,20.05,Tarjeta de Crédito
75,06/04/2024,Smartphone,Electronica,700,5,Europa,18.58,Transferencia Bancaria
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,13.9,PayPal
77,08/04/2024,Laptop,Electronica,950,3,Asia,11.39,Transferencia Bancaria
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,25.9,PayPal
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,15.57,PayPal
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,14.38,Transferencia Bancaria
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,0.77,Efectivo
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,10.24,Cheque
4,18/01/2024,Laptop,Electronica,950,3,Asia,11.41,Desconocido
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,11.96,Cheque
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,17.41,Tarjeta de Crédito
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,16.01,Tarjeta de Crédito
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,18.24,PayPal
9,23/01/2024,Laptop,Electronica,1000,2,Asia,22.95,Tarjeta de Crédito
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,24.39,Tarjeta de Crédito
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,21.54,Transferencia Bancaria
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,28.67,Cheque
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,0.55,Transferencia Bancaria
14,28/01/2024,Laptop,Electronica,850,1,Europa,5.87,Tarjeta de Crédito
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,0.23,PayPal
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,19.42,Transferencia Bancaria
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,26.94,Transferencia Bancaria
18,01/02/2024,Tablet,Electronica,,4,Europa,7.3,Efectivo
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,,Tarjeta de Crédito
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,1.81,PayPal
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,28.03,Transferencia Bancaria
22,05/02/2024,Laptop,Electronica,1050,2,Europa,10.55,Transferencia Bancaria
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,3.04,Desconocido
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,14.58,Tarjeta de Crédito
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,7.7,Efectivo
26,09/02/2024,Smartphone,Electronica,780,7,Europa,8.55,Transferencia Bancaria
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,9.22,Efectivo
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,24.09,Cheque
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,16.17,Tarjeta de Crédito
30,13/02/2024,Laptop,Electronica,970,4,Asia,9.34,Cheque
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,18.31,Cheque
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,21.48,Cheque
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,8.18,Tarjeta de Crédito
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,12.41,Tarjeta de Crédito
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,3.66,PayPal
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,5.43,Efectivo
37,05/02/2024,Laptop,Electronica,1050,2,Europa,20.43,Efectivo
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,5.44,Desconocido
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,15.75,PayPal
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,21.27,Cheque
41,09/02/2024,Smartphone,Electronica,780,7,Europa,3.21,PayPal
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,17.02,Transferencia Bancaria
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,7.7,Efectivo
44,09/02/2024,Smartphone,Electronica,780,7,Europa,28.89,PayPal
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,14.51,Transferencia Bancaria
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,24.18,Transferencia Bancaria
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,,Transferencia Bancaria
48,13/02/2024,Laptop,Electronica,970,4,Asia,1.3,Transferencia Bancaria
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,18.99,Cheque
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,28.54,Transferencia Bancaria
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,18.05,Cheque
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,24.58,Cheque
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,26.53,Transferencia Bancaria
54,16/03/2024,Smartphone,Electronica,700,5,Europa,6.84,Desconocido
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,6.36,Transferencia Bancaria
56,18/03/2024,Laptop,Electronica,950,3,Asia,18.33,Transferencia Bancaria
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,12.33,Transferencia Bancaria
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,25.2,Efectivo
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,27,Tarjeta de Crédito
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,10.6,Tarjeta de Crédito
61,23/03/2024,Laptop,Electronica,1000,2,Asia,7.11,Cheque
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,23.42,Cheque
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,8.24,Efectivo
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,24.68,PayPal
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,,Tarjeta de Crédito
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,20.03,Cheque
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,2.87,Tarjeta de Crédito
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,18.72,Efectivo
69,31/03/2024,Laptop,Electronica,970,4,Asia,13.55,Efectivo
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,,PayPal
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,5.04,PayPal
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,22.11,Efectivo
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,25.88,Cheque
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,6.5,Tarjeta de Crédito
75,06/04/2024,Smartphone,Electronica,700,5,Europa,2.87,Transferencia Bancaria
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,0.71,PayPal
77,08/04/2024,Laptop,Electronica,950,3,Asia,19.26,Transferencia Bancaria
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,18.21,Cheque
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,16.4,PayPal
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,6.96,Transferencia Bancaria
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,11.73,Cheque
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,17.83,Tarjeta de Crédito
4,18/01/2024,Laptop,Electronica,950,3,Asia,14.9,Cheque
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,29.63,PayPal
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,4.09,Efectivo
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,20.85,Tarjeta de Crédito
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,12.13,Transferencia Bancaria
9,23/01/2024,Laptop,Electronica,1000,2,Asia,12.85,PayPal
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,21.53,Efectivo
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,20.77,Cheque
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,29.74,Efectivo
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,3.85,PayPal
14,28/01/2024,Laptop,Electronica,850,1,Europa,3.12,PayPal
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,21.73,Efectivo
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,17.35,Cheque
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,8.22,Efectivo
18,01/02/2024,Tablet,Electronica,,4,Europa,2.38,PayPal
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,2.57,PayPal
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,26.83,Transferencia Bancaria
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,5.76,Transferencia Bancaria
22,05/02/2024,Laptop,Electronica,1050,2,Europa,9.7,Tarjeta de Crédito
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,6.8,PayPal
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,10.65,Transferencia Bancaria
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,2.08,Efectivo
26,09/02/2024,Smartphone,Electronica,780,7,Europa,15.57,Cheque
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,2.03,Efectivo
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,24.01,Cheque
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,7.01,Transferencia Bancaria
30,13/02/2024,Laptop,Electronica,970,4,Asia,16.2,Tarjeta de Crédito
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,26.4,Efectivo
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,19.53,Efectivo
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,15.99,Efectivo
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,9.73,Cheque
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,9.99,Transferencia Bancaria
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,20.08,Efectivo
37,05/02/2024,Laptop,Electronica,1050,2,Europa,29.82,Efectivo
